Date,Time,Country,Competition,Season,HomeTeam,AwayTeam,Match_Status,URL,Is_Knockout,Went_To_ET,Match_Winner_Final,FT_HomeScore,FT_AwayScore,HT_HomeScore,HT_AwayScore,SH_HomeScore,SH_AwayScore,ET_HomeScore,ET_AwayScore,Penalties_HomeScore,Penalties_AwayScore,FT_HomeOdds,FT_DrawOdds,FT_AwayOdds,1H_HomeOdds,1H_DrawOdds,1H_AwayOdds,SH_HomeOdds,SH_DrawOdds,SH_AwayOdds,OU05_Over,OU05_Under,OU15_Over,OU15_Under,OU25_Over,OU25_Under,OU35_Over,OU35_Under,OU45_Over,OU45_Under,OU55_Over,OU55_Under,BTTS_Yes,BTTS_No,BTTS_1H_Yes,BTTS_1H_No,BTTS_2H_Yes,BTTS_2H_No,DNB_Home,DNB_Away,DC_FT_1X,DC_FT_12,DC_FT_X2,DC_1H_1X,DC_1H_12,DC_1H_X2,DC_2H_1X,DC_2H_12,DC_2H_X2
27 Sep 2015,00:00,England,Premier League,2015/2016,Stoke,Bournemouth,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/bournemouth-stoke-city-n7kC0fAd/,No,No,Home,2.0,1.0,1.0,0.0,1.0,1.0,,,,,2.3,3.4,3.25,3.0,2.2,3.4,2.63,2.5,3.0,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,13.0,1.04,1.67,2.1,,,,,1.67,2.1,1.35,1.33,1.62,1.3,1.62,1.36,,,
27 Sep 2015,00:00,England,Premier League,2015/2016,Manchester Utd,Sunderland,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/manchester-united-sunderland-vsn42Gup/,No,No,Home,3.0,0.0,1.0,0.0,2.0,0.0,,,,,1.2,7.5,17.0,1.5,2.88,15.0,1.4,3.25,10.0,1.02,19.0,1.18,4.5,1.53,2.4,2.38,1.53,4.0,1.22,8.0,1.08,2.25,1.57,,,,,1.04,13.0,1.03,1.1,4.5,1.03,1.4,2.5,,,
27 Sep 2015,00:00,England,Premier League,2015/2016,West Ham,Norwich,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/norwich-west-ham-zTV6MyXF/,No,No,Draw,2.0,2.0,1.0,1.0,1.0,1.0,,,,,2.2,3.5,3.5,2.88,2.2,3.6,2.5,2.5,3.25,1.05,11.0,1.29,3.5,1.95,1.85,3.25,1.33,6.5,1.11,15.0,1.03,1.73,2.0,,,,,1.57,2.25,1.3,1.3,1.7,1.29,1.62,1.4,,,
27 Sep 2015,00:00,England,Premier League,2015/2016,Southampton,Swansea,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/southampton-swansea-tYj5x3u4/,No,No,Home,3.0,1.0,1.0,0.0,2.0,1.0,,,,,1.83,3.6,5.0,2.38,2.1,5.0,2.1,2.4,4.33,1.07,9.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,17.0,1.02,1.91,1.8,,,,,1.29,3.5,1.18,1.29,2.0,1.17,1.67,1.53,,,
26 Sep 2015,21:45,England,Premier League,2015/2016,Tottenham,Manchester City,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/manchester-city-tottenham-lCTfPwmc/,No,No,Home,4.0,1.0,1.0,1.0,3.0,0.0,,,,,3.4,3.5,2.25,3.4,2.38,2.75,3.2,2.6,2.5,1.04,13.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,11.0,1.05,1.57,2.25,,,,,2.25,1.57,1.67,1.3,1.33,1.4,1.57,1.29,,,
21 Sep 2015,01:00,England,Premier League,2015/2016,Liverpool,Norwich,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/liverpool-norwich-Q9fZbsZi/,No,No,Draw,1.0,1.0,0.0,0.0,1.0,1.0,,,,,1.62,4.0,6.25,2.05,2.38,6.0,1.91,2.63,5.0,1.05,11.0,1.25,3.75,1.8,2.0,3.25,1.33,6.0,1.13,13.0,1.04,1.83,1.83,,,,,1.22,4.0,1.14,1.25,2.3,1.13,1.53,1.73,,,
21 Sep 2015,01:00,England,Premier League,2015/2016,Southampton,Manchester Utd,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/manchester-united-southampton-GbmnduJA/,No,No,Away,2.0,3.0,1.0,1.0,1.0,2.0,,,,,3.3,3.3,2.38,3.75,2.05,3.0,3.4,2.3,2.6,1.08,8.0,1.36,3.0,2.35,1.57,4.0,1.22,9.0,1.07,19.0,1.02,1.83,1.83,,,,,2.25,1.57,1.6,1.34,1.34,1.36,1.73,1.25,,,
20 Sep 2015,22:30,England,Premier League,2015/2016,Tottenham,Crystal Palace,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/crystal-palace-tottenham-2FoffJmN/,No,No,Home,1.0,0.0,0.0,0.0,1.0,0.0,,,,,1.91,3.75,4.2,2.5,2.25,4.33,2.2,2.5,3.75,1.05,11.0,1.25,3.75,1.8,2.0,3.0,1.36,6.0,1.13,13.0,1.04,1.73,2.0,,,,,1.4,2.75,1.25,1.29,1.91,1.2,1.57,1.5,,,
20 Sep 2015,02:30,England,Premier League,2015/2016,Manchester City,West Ham,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/manchester-city-west-ham-KWgwb1lb/,No,No,Away,1.0,2.0,1.0,2.0,0.0,0.0,,,,,1.3,6.0,11.0,1.57,3.1,9.0,1.57,3.1,6.0,1.02,19.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,6.5,1.11,1.83,1.83,,,,,1.08,8.0,1.06,1.14,3.5,1.07,1.4,2.4,,,
20 Sep 2015,00:00,England,Premier League,2015/2016,Aston Villa,West Brom,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/aston-villa-west-brom-A1Cnyvso/,No,No,Away,0.0,1.0,0.0,1.0,0.0,0.0,,,,,2.4,3.1,3.5,3.1,2.05,3.75,2.75,2.25,3.4,1.1,7.0,1.44,2.63,2.3,1.6,4.5,1.18,11.0,1.05,23.0,1.01,2.0,1.73,,,,,1.62,2.2,1.3,1.38,1.57,1.22,1.73,1.36,,,
20 Sep 2015,00:00,England,Premier League,2015/2016,Bournemouth,Sunderland,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/bournemouth-sunderland-8hQKuKYT/,No,No,Home,2.0,0.0,2.0,0.0,0.0,0.0,,,,,1.55,4.75,6.0,1.95,2.5,6.0,1.83,2.75,4.75,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,10.0,1.06,1.73,2.0,,,,,1.2,4.33,1.14,1.2,2.5,1.13,1.5,1.8,,,
20 Sep 2015,00:00,England,Premier League,2015/2016,Swansea,Everton,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/everton-swansea-hpEGBKIc/,No,No,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.15,3.5,3.6,2.75,2.25,3.75,2.4,2.5,3.5,1.06,10.0,1.29,3.5,2.0,1.8,3.4,1.3,7.0,1.1,15.0,1.03,1.73,2.0,,,,,1.5,2.5,1.29,1.3,1.73,1.25,1.7,1.45,,,
20 Sep 2015,00:00,England,Premier League,2015/2016,Stoke,Leicester,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/leicester-stoke-city-fknjeaYG/,No,No,Draw,2.0,2.0,2.0,0.0,0.0,2.0,,,,,2.88,3.4,2.6,3.4,2.1,3.1,3.0,2.4,2.75,1.06,10.0,1.3,3.4,2.0,1.8,3.5,1.29,7.0,1.1,15.0,1.03,1.73,2.0,,,,,2.0,1.73,1.53,1.33,1.42,1.36,1.67,1.3,,,
20 Sep 2015,00:00,England,Premier League,2015/2016,Newcastle,Watford,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/newcastle-utd-watford-YZcscL34/,No,No,Away,1.0,2.0,0.0,2.0,1.0,0.0,,,,,2.2,3.4,3.6,2.88,2.1,3.75,2.4,2.4,3.5,1.06,10.0,1.33,3.25,2.05,1.75,3.5,1.29,7.0,1.1,17.0,1.02,1.8,1.91,,,,,1.5,2.5,1.29,1.33,1.7,1.25,1.67,1.4,,,
19 Sep 2015,21:45,England,Premier League,2015/2016,Chelsea,Arsenal,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/arsenal-chelsea-nJeVaNJo/,No,No,Home,2.0,0.0,0.0,0.0,2.0,0.0,,,,,2.6,3.4,2.88,3.0,2.25,3.2,2.75,2.5,2.88,1.05,11.0,1.22,4.0,1.67,2.15,2.75,1.4,5.5,1.14,11.0,1.05,1.57,2.25,,,,,1.8,1.91,1.44,1.33,1.48,1.36,1.57,1.36,,,
15 Sep 2015,05:00,England,Premier League,2015/2016,West Ham,Newcastle,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/newcastle-utd-west-ham-EVQGt0JN/,No,No,Home,2.0,0.0,1.0,0.0,1.0,0.0,,,,,2.1,3.5,3.75,2.75,2.2,4.0,2.38,2.5,3.4,1.05,11.0,1.29,3.5,1.8,2.0,3.25,1.33,6.5,1.11,15.0,1.03,1.73,2.0,,,,,1.5,2.5,1.29,1.3,1.75,1.25,1.7,1.45,,,
14 Sep 2015,01:00,England,Premier League,2015/2016,Leicester,Aston Villa,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/aston-villa-leicester-n5GdoO4h/,No,No,Home,3.0,2.0,0.0,1.0,3.0,1.0,,,,,1.85,3.8,4.5,2.5,2.25,4.5,2.1,2.5,4.0,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,15.0,1.03,1.83,1.83,,,,,1.36,3.0,1.2,1.29,1.95,1.2,1.7,1.55,,,
13 Sep 2015,22:30,England,Premier League,2015/2016,Sunderland,Tottenham,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/sunderland-tottenham-YLI8rMlB/,No,No,Away,0.0,1.0,0.0,0.0,0.0,1.0,,,,,4.2,3.6,1.95,4.33,2.2,2.5,3.75,2.5,2.2,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,13.0,1.04,1.73,2.0,,,,,3.0,1.36,1.85,1.29,1.25,1.5,1.62,1.2,,,
13 Sep 2015,02:30,England,Premier League,2015/2016,Manchester Utd,Liverpool,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/liverpool-manchester-united-QeF0prKb/,No,No,Home,3.0,1.0,0.0,0.0,3.0,1.0,,,,,1.91,3.4,4.75,2.5,2.1,4.75,2.2,2.38,4.33,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,8.0,1.08,19.0,1.02,1.91,1.8,,,,,1.33,3.25,1.2,1.33,1.91,1.18,1.67,1.5,,,
13 Sep 2015,00:00,England,Premier League,2015/2016,Arsenal,Stoke,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/arsenal-stoke-city-v1AtumrJ/,No,No,Home,2.0,0.0,1.0,0.0,1.0,0.0,,,,,1.3,6.0,11.0,1.67,2.75,9.0,1.57,3.1,6.5,1.02,17.0,1.14,5.5,1.48,2.6,2.2,1.62,3.75,1.25,7.0,1.1,1.83,1.83,,,,,1.08,8.0,1.06,1.14,3.5,1.07,1.4,2.1,,,
13 Sep 2015,00:00,England,Premier League,2015/2016,Norwich,Bournemouth,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/bournemouth-norwich-fVJ4q2Z4/,No,No,Home,3.0,1.0,1.0,0.0,2.0,1.0,,,,,2.4,3.5,3.1,3.0,2.2,3.4,2.63,2.5,3.0,1.05,11.0,1.29,3.5,1.95,1.85,3.25,1.33,6.5,1.11,13.0,1.04,1.67,2.1,,,,,1.67,2.1,1.38,1.3,1.57,1.29,1.62,1.36,,,
13 Sep 2015,00:00,England,Premier League,2015/2016,Crystal Palace,Manchester City,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/crystal-palace-manchester-city-jwNmmpzt/,No,No,Away,0.0,1.0,0.0,0.0,0.0,1.0,,,,,5.25,3.8,1.75,4.33,2.4,2.3,4.0,2.63,2.05,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,10.0,1.06,1.62,2.2,,,,,3.4,1.3,2.1,1.29,1.18,1.57,1.53,1.18,,,
13 Sep 2015,00:00,England,Premier League,2015/2016,West Brom,Southampton,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/southampton-west-brom-Gp8Dst4H/,No,No,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.2,3.4,2.4,3.75,2.0,3.1,3.25,2.3,2.63,1.08,8.0,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,21.0,1.02,1.91,1.8,,,,,2.2,1.62,1.57,1.33,1.36,1.36,1.73,1.25,,,
13 Sep 2015,00:00,England,Premier League,2015/2016,Watford,Swansea,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/swansea-watford-EgFCC03i/,No,No,Home,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2.63,3.3,2.9,3.2,2.1,3.4,2.75,2.38,3.0,1.07,9.0,1.33,3.25,2.15,1.67,3.75,1.25,8.0,1.08,17.0,1.02,1.83,1.83,,,,,1.73,2.0,1.42,1.34,1.5,1.3,1.67,1.36,,,
12 Sep 2015,21:45,England,Premier League,2015/2016,Everton,Chelsea,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/chelsea-everton-4tRin4kn/,No,No,Home,3.0,1.0,2.0,1.0,1.0,0.0,,,,,3.6,3.5,2.15,3.6,2.3,2.75,3.25,2.5,2.4,1.05,11.0,1.25,3.75,1.8,2.0,3.0,1.36,5.5,1.14,13.0,1.04,1.62,2.2,,,,,2.38,1.53,1.73,1.3,1.29,1.4,1.57,1.25,,,
31 Aug 2015,01:00,England,Premier League,2015/2016,Swansea,Manchester Utd,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/manchester-united-swansea-0jRUmHQj/,No,No,Home,2.0,1.0,0.0,0.0,2.0,1.0,,,,,3.75,3.4,2.15,4.0,2.1,2.75,3.5,2.38,2.4,1.07,9.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,17.0,1.02,1.83,1.83,,,,,2.5,1.5,1.73,1.33,1.29,1.4,1.67,1.22,,,
30 Aug 2015,22:30,England,Premier League,2015/2016,Southampton,Norwich,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/norwich-southampton-t8eyrkb0/,No,No,Home,3.0,0.0,1.0,0.0,2.0,0.0,,,,,2.1,3.4,4.0,2.75,2.1,4.0,2.38,2.38,3.6,1.07,9.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,17.0,1.02,1.83,1.83,,,,,1.44,2.63,1.25,1.33,1.75,1.22,1.67,1.4,,,
30 Aug 2015,02:30,England,Premier League,2015/2016,Tottenham,Everton,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/everton-tottenham-0ABxtTSC/,No,No,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.1,3.5,3.75,2.63,2.25,4.0,2.3,2.5,3.5,1.05,11.0,1.25,3.75,1.95,1.85,3.25,1.33,6.0,1.13,13.0,1.04,1.73,2.0,,,,,1.44,2.63,1.29,1.3,1.75,1.22,1.57,1.44,,,
30 Aug 2015,00:00,England,Premier League,2015/2016,Aston Villa,Sunderland,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/aston-villa-sunderland-KzChjDjK/,No,No,Draw,2.0,2.0,2.0,1.0,0.0,1.0,,,,,2.1,3.3,4.0,2.75,2.1,4.33,2.38,2.38,3.75,1.08,8.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,19.0,1.02,1.91,1.8,,,,,1.4,2.75,1.25,1.34,1.75,1.2,1.67,1.4,,,
30 Aug 2015,00:00,England,Premier League,2015/2016,Bournemouth,Leicester,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/bournemouth-leicester-tpDligyE/,No,No,Draw,1.0,1.0,1.0,0.0,0.0,1.0,,,,,2.05,3.75,3.75,2.63,2.3,3.75,2.3,2.6,3.4,1.04,13.0,1.22,4.0,1.7,2.1,2.75,1.4,5.5,1.14,11.0,1.05,1.62,2.2,,,,,1.5,2.5,1.29,1.29,1.8,1.25,1.57,1.44,,,
30 Aug 2015,00:00,England,Premier League,2015/2016,Chelsea,Crystal Palace,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/chelsea-crystal-palace-lAGdkX5Q/,No,No,Away,1.0,2.0,0.0,0.0,1.0,2.0,,,,,1.36,5.25,10.0,1.8,2.5,7.5,1.62,2.88,6.5,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,10.0,1.06,1.83,1.83,,,,,1.1,7.0,1.07,1.18,3.2,1.1,1.5,1.91,,,
30 Aug 2015,00:00,England,Premier League,2015/2016,Liverpool,West Ham,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/liverpool-west-ham-jJ2OpiEs/,No,No,Away,0.0,3.0,0.0,2.0,0.0,1.0,,,,,1.36,5.25,10.0,1.73,2.6,8.0,1.62,2.88,6.5,1.03,15.0,1.2,4.33,1.62,2.25,2.5,1.5,4.5,1.18,10.0,1.06,1.83,1.83,,,,,1.1,7.0,1.07,1.18,3.2,1.08,1.5,2.0,,,
30 Aug 2015,00:00,England,Premier League,2015/2016,Manchester City,Watford,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/manchester-city-watford-YshTqBTm/,No,No,Home,2.0,0.0,0.0,0.0,2.0,0.0,,,,,1.22,7.5,13.0,1.5,3.1,11.0,1.44,3.4,8.0,1.01,23.0,1.13,6.0,1.4,2.88,2.0,1.73,3.25,1.33,6.0,1.13,1.83,1.83,,,,,1.05,11.0,1.05,1.1,4.33,1.05,1.36,2.5,,,
30 Aug 2015,00:00,England,Premier League,2015/2016,Stoke,West Brom,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/stoke-city-west-brom-Kbfus9D6/,No,No,Away,0.0,1.0,0.0,1.0,0.0,0.0,,,,,2.1,3.25,4.2,2.75,2.05,4.33,2.4,2.3,3.75,1.08,8.0,1.4,2.75,2.3,1.6,4.0,1.22,9.0,1.07,19.0,1.02,1.91,1.8,,,,,1.44,2.63,1.25,1.35,1.75,1.2,1.73,1.4,,,
29 Aug 2015,21:45,England,Premier League,2015/2016,Newcastle,Arsenal,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/arsenal-newcastle-utd-nodXrVrf/,No,No,Away,0.0,1.0,0.0,0.0,0.0,1.0,,,,,5.75,4.5,1.6,5.5,2.4,2.05,4.75,2.75,1.83,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,5.0,1.17,10.0,1.06,1.73,2.0,,,,,4.0,1.22,2.38,1.2,1.17,1.73,1.53,1.14,,,
25 Aug 2015,05:00,England,Premier League,2015/2016,Arsenal,Liverpool,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/arsenal-liverpool-pIcAwz7E/,No,No,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.8,4.0,4.5,2.3,2.4,4.5,2.0,2.63,4.0,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,11.0,1.05,1.67,2.1,,,,,1.3,3.4,1.2,1.25,2.05,1.2,1.6,1.62,,,
24 Aug 2015,01:00,England,Premier League,2015/2016,Everton,Manchester City,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/everton-manchester-city-tpiJyEyR/,No,No,Away,0.0,2.0,0.0,0.0,0.0,2.0,,,,,5.25,4.2,1.67,4.75,2.5,2.1,4.33,2.75,1.95,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,9.0,1.07,1.62,2.2,,,,,3.75,1.25,2.25,1.25,1.18,1.67,1.5,1.17,,,
24 Aug 2015,01:00,England,Premier League,2015/2016,Watford,Southampton,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/southampton-watford-YsWcUVT0/,No,No,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.75,3.3,2.8,3.25,2.1,3.25,2.88,2.38,2.88,1.07,9.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,17.0,1.02,1.8,1.91,,,,,1.83,1.83,1.44,1.34,1.45,1.33,1.67,1.33,,,
23 Aug 2015,22:30,England,Premier League,2015/2016,West Brom,Chelsea,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/chelsea-west-brom-S4V1Tkq7/,No,No,Away,2.0,3.0,1.0,3.0,1.0,0.0,,,,,7.0,4.2,1.55,6.5,2.3,2.05,5.0,2.6,1.83,1.05,11.0,1.29,3.5,1.95,1.85,3.25,1.33,6.5,1.11,13.0,1.04,1.91,1.8,,,,,4.5,1.18,2.5,1.25,1.11,1.73,1.57,1.11,,,
23 Aug 2015,00:00,England,Premier League,2015/2016,Crystal Palace,Aston Villa,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/aston-villa-crystal-palace-StmFxfMK/,No,No,Home,2.0,1.0,0.0,0.0,2.0,1.0,,,,,1.83,3.75,4.75,2.38,2.1,5.0,2.1,2.4,4.5,1.06,10.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,17.0,1.02,1.91,1.8,,,,,1.3,3.4,1.2,1.29,2.0,1.17,1.67,1.53,,,
23 Aug 2015,00:00,England,Premier League,2015/2016,West Ham,Bournemouth,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/bournemouth-west-ham-vuZ5S9bD/,No,No,Away,3.0,4.0,0.0,2.0,3.0,2.0,,,,,2.7,3.5,2.75,3.2,2.2,3.25,2.75,2.4,2.88,1.06,10.0,1.3,3.4,2.0,1.8,3.4,1.3,7.0,1.1,15.0,1.03,1.73,2.0,,,,,1.8,1.91,1.45,1.3,1.48,1.33,1.62,1.36,,,
23 Aug 2015,00:00,England,Premier League,2015/2016,Leicester,Tottenham,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/leicester-tottenham-bPwoXXqr/,No,No,Draw,1.0,1.0,0.0,0.0,1.0,1.0,,,,,2.55,3.6,2.8,3.1,2.2,3.25,2.63,2.5,2.88,1.05,11.0,1.25,3.75,1.85,1.95,3.0,1.36,6.0,1.13,13.0,1.04,1.67,2.1,,,,,1.8,1.91,1.44,1.29,1.55,1.33,1.62,1.36,,,
23 Aug 2015,00:00,England,Premier League,2015/2016,Norwich,Stoke,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/norwich-stoke-city-fiXgVBEf/,No,No,Draw,1.0,1.0,1.0,1.0,0.0,0.0,,,,,2.2,3.4,3.6,2.88,2.1,4.0,2.5,2.38,3.5,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,8.0,1.08,19.0,1.02,1.83,1.83,,,,,1.5,2.5,1.29,1.33,1.7,1.22,1.67,1.4,,,
23 Aug 2015,00:00,England,Premier League,2015/2016,Sunderland,Swansea,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/sunderland-swansea-nmNQlcBp/,No,No,Draw,1.0,1.0,0.0,1.0,1.0,0.0,,,,,3.9,3.4,2.1,4.33,2.1,2.63,3.75,2.38,2.38,1.07,9.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,17.0,1.02,1.83,1.83,,,,,2.63,1.44,1.75,1.33,1.29,1.44,1.67,1.2,,,
22 Aug 2015,21:45,England,Premier League,2015/2016,Manchester Utd,Newcastle,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/manchester-united-newcastle-utd-xGxkWial/,No,No,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.33,5.5,10.5,1.73,2.63,8.0,1.57,2.88,7.5,1.03,15.0,1.22,4.0,1.67,2.15,2.63,1.44,5.0,1.17,11.0,1.05,2.0,1.73,,,,,1.08,8.0,1.07,1.17,3.4,1.08,1.5,2.0,,,
18 Aug 2015,05:00,England,Premier League,2015/2016,Liverpool,Bournemouth,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/bournemouth-liverpool-MLHtOf7R/,No,No,Home,1.0,0.0,1.0,0.0,0.0,0.0,,,,,1.53,4.2,7.5,2.05,2.38,6.0,1.8,2.63,5.5,1.05,11.0,1.25,3.75,1.8,2.0,3.0,1.36,5.5,1.14,13.0,1.04,1.83,1.83,,,,,1.17,5.0,1.1,1.25,2.6,1.13,1.53,1.73,,,
17 Aug 2015,01:00,England,Premier League,2015/2016,Manchester City,Chelsea,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/chelsea-manchester-city-OU38JEFr/,No,No,Home,3.0,0.0,1.0,0.0,2.0,0.0,,,,,2.0,3.6,4.0,2.6,2.25,4.33,2.25,2.5,3.6,1.05,11.0,1.25,3.75,1.85,1.95,3.0,1.36,6.0,1.13,13.0,1.04,1.73,2.0,,,,,1.4,2.75,1.25,1.29,1.83,1.22,1.67,1.53,,,
16 Aug 2015,22:30,England,Premier League,2015/2016,Crystal Palace,Arsenal,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/arsenal-crystal-palace-4pNyPzhL/,No,No,Away,1.0,2.0,1.0,1.0,0.0,1.0,,,,,5.25,4.0,1.7,5.0,2.38,2.2,4.33,2.63,1.95,1.04,13.0,1.22,4.0,1.7,2.1,2.63,1.44,5.0,1.17,11.0,1.05,1.73,2.0,,,,,3.75,1.25,2.2,1.25,1.18,1.62,1.53,1.17,,,
16 Aug 2015,00:00,England,Premier League,2015/2016,West Ham,Leicester,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/leicester-west-ham-6Rb6vGi8/,No,No,Away,1.0,2.0,0.0,2.0,1.0,0.0,,,,,2.4,3.5,3.1,2.88,2.25,3.4,2.63,2.5,3.0,1.05,11.0,1.25,3.75,1.8,2.0,3.0,1.36,6.0,1.13,13.0,1.04,1.67,2.1,,,,,1.67,2.1,1.38,1.3,1.57,1.3,1.57,1.4,,,
16 Aug 2015,00:00,England,Premier League,2015/2016,Swansea,Newcastle,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/newcastle-utd-swansea-t6pbgw3T/,No,No,Home,2.0,0.0,1.0,0.0,1.0,0.0,,,,,1.85,3.8,4.5,2.4,2.25,4.33,2.1,2.5,4.0,1.05,11.0,1.29,3.5,1.85,1.95,3.25,1.33,6.0,1.13,13.0,1.04,1.8,1.91,,,,,1.36,3.0,1.2,1.29,1.95,1.18,1.57,1.53,,,
16 Aug 2015,00:00,England,Premier League,2015/2016,Sunderland,Norwich,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/norwich-sunderland-Wf7GHhpe/,No,No,Away,1.0,3.0,0.0,2.0,1.0,1.0,,,,,2.88,3.25,2.7,3.4,2.1,3.2,3.0,2.38,2.75,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,8.0,1.08,19.0,1.02,1.83,1.83,,,,,1.91,1.8,1.48,1.35,1.42,1.35,1.75,1.3,,,
16 Aug 2015,00:00,England,Premier League,2015/2016,Tottenham,Stoke,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/stoke-city-tottenham-EJdLGCa1/,No,No,Draw,2.0,2.0,2.0,0.0,0.0,2.0,,,,,1.73,3.8,5.5,2.25,2.25,5.0,2.05,2.6,4.33,1.05,11.0,1.25,3.75,1.85,1.95,3.25,1.33,6.0,1.13,13.0,1.04,1.8,1.91,,,,,1.29,3.5,1.17,1.29,2.15,1.17,1.57,1.57,,,
16 Aug 2015,00:00,England,Premier League,2015/2016,Watford,West Brom,Finished,https://www.oddsportal.com/football/england/premier-league-2015-2016/watford-west-brom-hAePFWE7/,No,No,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.05,3.6,3.8,2.63,2.1,4.33,2.38,2.4,3.6,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,17.0,1.02,1.83,1.83,,,,,1.44,2.63,1.29,1.29,1.8,1.2,1.67,1.44,,,
